longitude,latitude,housing_median_age,population,median_income,median_house_value,rooms_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-118.0,33.83,26,1022,3.9333,196100,4.668478260869565,0.2240977881257276,False,False,False,False
-118.0,33.83,24,1217,2.2401,212500,4.873345935727788,0.22498060512024826,False,False,False,False
-118.0,33.82,18,1820,4.5294,224800,5.348457350272232,0.18968442483881914,False,False,False,False
-117.99,33.83,25,1749,3.2539,199000,5.226788432267885,0.24315666860803728,False,False,False,False
-117.99,33.82,19,1202,3.1538,252100,4.328260869565217,0.26519337016574585,False,False,False,False
-117.99,33.83,35,916,5.2657,191400,5.983870967741935,0.16981132075471697,False,False,False,False
-117.99,33.82,33,1367,4.1167,215500,4.601178781925344,0.20281810418445773,False,False,False,False
-117.98,33.83,17,2460,3.2823,228500,4.4634464751958225,0.27259432582626497,False,False,False,False
-117.98,33.82,34,578,4.9219,200000,5.9655172413793105,0.16859344894026976,False,False,False,False
-117.98,33.82,34,867,5.5486,218100,5.352697095435684,0.17054263565891473,False,False,False,False
-117.98,33.83,32,523,6.213,230800,6.0588235294117645,0.14651368049426303,False,False,False,False
-117.97,33.83,22,1807,4.0185,200900,4.910979228486647,0.20785498489425983,False,False,False,False
-117.97,33.82,26,1121,2.9891,205200,4.651394422310757,0.2158458244111349,False,False,False,False
-117.97,33.82,26,2442,3.7655,197700,4.3524945770065075,0.24545228008970846,False,False,False,False
-117.96,33.83,30,1758,3.3831,197400,4.785834738617201,0.22868217054263565,False,False,False,False
-117.96,33.83,18,870,3.1315,137500,3.8207024029574863,0.3725205611998065,False,False,False,False
-117.96,33.83,29,474,6.1001,298900,7.023529411764706,0.1474036850921273,False,False,False,False
-117.95,33.84,18,1961,3.65,171400,4.421733505821475,0.23844353423054418,False,False,False,False
-117.94,33.83,20,494,3.25,350000,4.72093023255814,0.23645320197044334,False,False,False,False
-117.95,33.83,31,1348,4.9394,217800,5.861985472154964,0.16067740603056588,False,False,False,False
-117.94,33.82,34,676,3.8828,215400,6.701492537313433,0.15738678544914625,False,False,False,False
-117.94,33.82,27,878,3.4,196900,4.203076923076923,0.23865300146412885,False,False,False,False
-117.95,33.82,29,1618,3.6875,213200,5.015410958904109,0.21850460908159783,False,False,False,False
-117.95,33.83,35,641,5.0599,216700,5.271428571428571,0.18699186991869918,False,False,False,False
-117.96,33.83,34,498,6.3214,220800,6.294871794871795,0.15071283095723015,False,False,False,False
-117.95,33.83,36,690,3.8214,210900,5.897435897435898,0.17173913043478262,False,False,False,False
-117.93,33.83,32,1131,2.4942,186300,4.703412073490814,0.22935267857142858,False,False,False,False
-117.92,33.82,36,1479,4.3583,187200,6.1139896373057,0.1716101694915254,False,False,False,False
-117.94,33.82,29,1057,2.3347,208100,3.646153846153846,0.2876230661040788,False,False,False,False
-117.94,33.82,24,2600,5.0764,228600,5.4550691244239635,0.2016895459345301,False,False,False,False
-117.93,33.82,28,1848,3.0179,198800,4.310405643738977,0.22708674304418985,False,False,False,False
-117.92,33.84,38,671,3.2969,220000,4.733812949640288,0.19984802431610943,False,False,False,False
-117.92,33.83,6,1894,2.5564,171300,3.650756693830035,0.3156887755102041,False,False,False,False
-117.93,33.83,30,1104,3.375,201900,3.9923273657289005,0.24407431133888532,False,False,False,False
-117.93,33.84,34,852,6.0531,287100,7.081967213114754,0.13796296296296295,False,False,False,False
-117.93,33.84,26,1374,3.475,282500,4.96643109540636,0.21771611526147278,False,False,False,False
-117.91,33.84,26,1880,2.2716,350000,2.89,0.3399653979238754,False,False,False,False
-117.9,33.83,23,2720,2.8072,164700,4.1120401337792645,0.280195201301342,False,False,False,False
-117.91,33.83,9,735,1.119,175000,3.5692307692307694,0.31724137931034485,False,False,False,False
-117.92,33.83,17,272,1.425,212500,4.716049382716049,0.225130890052356,False,False,False,False
-117.91,33.84,16,912,1.5903,165400,3.6907630522088355,0.27529923830250275,False,False,False,False
-117.91,33.84,25,975,3.125,168100,3.9573643410852712,0.24681684622918706,False,False,False,False
-117.91,33.83,47,375,3.6607,160600,4.623853211009174,0.22420634920634921,False,False,False,False
-117.91,33.83,37,719,3.0288,161400,4.275720164609053,0.2502406159769009,False,False,False,False
-117.92,33.83,36,639,5.0275,179300,5.469387755102041,0.18003731343283583,False,False,False,False
-117.92,33.83,52,855,3.6042,166400,5.167235494880546,0.19881109643328929,False,False,False,False
-117.91,33.83,32,2568,2.5509,170800,3.6805555555555554,0.28409703504043127,False,False,False,False
-117.9,33.82,32,1003,2.4931,166900,4.316363636363636,0.2544229149115417,False,False,False,False
-117.92,33.82,10,1535,4.5057,152400,3.650943396226415,0.3268733850129199,False,False,False,False
-117.91,33.82,32,2330,2.9479,184600,4.306709265175719,0.23738872403560832,False,False,False,False
-117.91,33.82,29,1038,2.3843,182900,5.328413284132841,0.2257617728531856,False,False,False,False
-117.91,33.81,18,781,2.5625,153100,3.473529411764706,0.2988992379339543,False,False,False,False
-117.91,33.82,32,1331,3.7014,179600,4.957746478873239,0.21803977272727273,False,False,False,False
-117.93,33.81,18,1640,4.8981,166300,5.845470692717584,0.1783652385293224,False,False,False,False
-117.92,33.81,34,759,5.6047,205100,5.369565217391305,0.17510121457489877,False,False,False,False
-117.93,33.8,34,2054,4.2731,218000,5.451117318435754,0.18370484242890084,False,False,False,False
-117.92,33.8,17,679,4.6696,159500,4.841911764705882,0.19438116932422173,False,False,False,False
-117.9,33.8,21,748,2.9231,45000,4.005970149253732,0.2429210134128167,False,False,False,False
-117.9,33.8,22,2639,2.4833,157500,3.8443579766536966,0.27968960863697706,False,False,False,False
-117.9,33.8,23,1940,3.0789,350000,3.82122905027933,0.2902046783625731,False,False,False,False
-117.9,33.8,27,1440,4.375,212500,5.205741626794258,0.203125,False,False,False,False
-117.94,33.81,33,932,4.2759,238000,5.513119533527697,0.17662612374405076,False,False,False,False
-117.94,33.81,25,1127,3.256,214300,3.804395604395604,0.2784517619872906,False,False,False,False
-117.94,33.81,34,664,5.8461,227400,6.323529411764706,0.1573643410852713,False,False,False,False
-117.94,33.81,26,735,4.5714,243200,5.044444444444444,0.16299559471365638,False,False,False,False
-117.94,33.8,28,1500,4.9429,254800,5.839679358717435,0.1678105696636925,False,False,False,False
-117.94,33.81,24,3003,3.6771,172200,4.538461538461538,0.2457627118644068,False,False,False,False
-117.93,33.8,29,891,4.8611,231900,5.950177935943061,0.159688995215311,False,False,False,False
-117.95,33.82,35,514,4.0735,208700,6.137931034482759,0.17790262172284643,False,False,False,False
-117.95,33.82,35,496,4.3269,224700,6.648809523809524,0.162041181736795,False,False,False,False
-117.96,33.82,32,1499,3.63,183400,4.752079866888519,0.21778711484593838,False,False,False,False
-117.96,33.82,32,1513,3.7917,197400,5.133709981167608,0.20396184886280264,False,False,False,False
-117.96,33.8,30,488,4.7667,195200,5.244604316546763,0.17969821673525377,False,False,False,False
-117.96,33.81,35,884,5.2384,177400,5.543269230769231,0.16652211621856028,False,False,False,False
-117.96,33.81,34,980,4.7772,182500,4.985915492957746,0.19562146892655366,False,False,False,False
-117.96,33.81,35,1409,4.7738,180000,6.048484848484849,0.16332665330661322,False,False,False,False
-117.96,33.82,29,1632,3.707,180400,5.08411214953271,0.21507352941176472,False,False,False,False
-117.96,33.82,19,730,3.6422,209400,4.344202898550725,0.20934111759799834,False,False,False,False
-117.95,33.81,33,943,5.118,195200,6.049122807017544,0.1687935034802784,False,False,False,False
-117.96,33.81,34,1021,4.4663,183900,5.725663716814159,0.18341061308603812,False,False,False,False
-117.95,33.81,24,1367,4.025,240700,5.976086956521739,0.1811567842851946,False,False,False,False
-118.0,33.81,33,1869,4.3636,201800,5.510204081632653,0.18417508417508419,False,False,False,False
-118.0,33.81,22,1702,3.5268,174700,4.493197278911564,0.24224072672218017,False,False,False,False
-118.01,33.81,25,809,4.5179,177100,5.40117994100295,0.1884216275259421,False,False,False,False
-118.0,33.82,24,1495,3.1087,202800,4.735015772870662,0.2145236508994004,False,False,False,False
-118.0,33.81,13,1749,4.1276,153800,4.429936305732484,0.21746944644140906,False,False,False,False
-118.0,33.81,17,946,3.7059,146300,5.199029126213592,0.20354808590102708,False,False,False,False
-117.99,33.8,18,487,3.975,162500,3.9081632653061225,0.2454308093994778,False,False,False,False
-118.0,33.81,17,883,2.8835,196500,4.4476744186046515,0.26405228758169935,False,False,False,False
-117.99,33.82,21,1510,2.8625,189600,4.958695652173913,0.24419114423498467,False,False,False,False
-117.99,33.81,23,3257,2.4526,182900,4.332453825857519,0.24208282582216809,False,False,False,False
-117.99,33.81,42,157,2.2,153100,3.22,0.2484472049689441,False,False,False,False
-117.99,33.81,46,66,4.1667,162500,2.7142857142857144,0.21052631578947367,False,False,False,False
-117.98,33.81,28,2304,2.582,181800,4.617801047120419,0.23129251700680273,False,False,False,False
-117.98,33.81,18,2281,3.7201,183100,4.602453987730061,0.23407091442282058,False,False,False,False
-117.98,33.81,35,479,5.152,215600,5.571428571428571,0.17391304347826086,False,False,False,False
-117.97,33.81,26,2457,2.8042,206300,4.017982017982018,0.2687717553455992,False,False,False,False
-117.97,33.81,30,1753,4.485,180600,5.276315789473684,0.19201995012468828,False,False,False,False
-117.99,33.8,25,2526,3.3281,180800,5.102728731942215,0.2010066058508965,False,False,False,False
-117.99,33.79,33,1384,4.5263,169000,6.552380952380952,0.1569767441860465,False,False,False,False
-117.99,33.79,29,1589,3.1801,190500,4.814814814814815,0.22672064777327935,False,False,False,False
-117.99,33.79,35,2272,3.9566,167800,5.068281938325991,0.20295523685354194,False,False,False,False
-117.98,33.8,35,1077,5.4876,227500,6.163265306122449,0.16130558183538315,False,False,False,False
-117.98,33.79,35,1659,4.1115,179700,4.908333333333333,0.2028862478777589,False,False,False,False
-117.98,33.8,32,1503,4.3036,191400,5.375621890547263,0.1999074502545118,False,False,False,False
-117.97,33.8,35,1614,5.4631,225600,6.589403973509934,0.15879396984924624,False,False,False,False
-117.97,33.79,33,1704,3.6849,211400,5.529610829103215,0.19614443084455324,False,False,False,False
-118.0,33.79,18,1820,3.6531,143500,5.642638036809816,0.18863821690676813,False,False,False,False
-117.99,33.78,15,2300,3.5313,213000,4.516913319238901,0.2323894219517903,False,False,False,False
-117.99,33.79,21,1888,3.2857,213300,3.945827232796486,0.2623376623376623,False,False,False,False
-117.98,33.78,31,1908,3.9798,187500,5.017761989342806,0.19327433628318583,False,False,False,False
-117.97,33.79,34,1289,4.1818,224200,5.5565610859728505,0.16693811074918566,False,False,False,False
-117.99,33.78,19,3554,3.1049,173900,4.644695543000628,0.22949047168536288,False,False,False,False
-117.97,33.78,35,2110,3.9479,203800,5.362862010221465,0.18964421855146124,False,False,False,False
-117.98,33.78,22,2901,3.2636,180200,4.625,0.2282021151586369,False,False,False,False
-117.96,33.8,33,1119,3.4821,231300,5.126614987080103,0.21169354838709678,False,False,False,False
-117.96,33.79,36,1261,5.2816,221800,5.965174129353234,0.16805671392827357,False,False,False,False
-117.96,33.8,35,811,5.244,218000,5.488970588235294,0.17883456128600134,False,False,False,False
-117.96,33.8,33,1185,4.425,188400,6.103359173126615,0.1668077900084674,False,False,False,False
-117.95,33.79,34,1233,5.6935,218300,6.380246913580247,0.15789473684210525,False,False,False,False
-117.95,33.78,26,2184,3.9536,191000,4.987878787878788,0.21458080194410692,False,False,False,False
-117.96,33.79,29,1170,2.0677,214500,3.7614107883817427,0.2763375620518478,False,False,False,False
-117.96,33.78,35,658,6.37,229200,6.129032258064516,0.1511278195488722,False,False,False,False
-117.94,33.8,23,1811,2.8,214300,3.8995756718528995,0.26623141095393543,False,False,False,False
-117.95,33.79,34,1625,4.4667,190600,5.812375249500998,0.17857142857142858,False,False,False,False
-117.95,33.8,34,905,4.6389,214600,5.664383561643835,0.17230955259975816,False,False,False,False
-117.95,33.8,32,634,5.237,215700,6.187817258883249,0.15750615258408532,False,False,False,False
-117.94,33.79,24,1902,4.7986,236500,5.701227830832196,0.18760469011725292,False,False,False,False
-117.93,33.78,36,1018,4.3906,231300,5.8621621621621625,0.16551406177962194,False,False,False,False
-117.94,33.78,34,1409,4.7731,199200,5.837777777777778,0.17814998096688237,False,False,False,False
-117.93,33.79,36,1240,4.0909,190800,6.043478260869565,0.1705459162082099,False,False,False,False
-117.93,33.79,34,2138,5.2129,193400,5.937190082644628,0.1714922048997773,False,False,False,False
-117.92,33.79,35,1033,4.5739,190500,6.01010101010101,0.16134453781512606,False,False,False,False
-117.92,33.79,29,2683,3.1726,198700,4.190692395005676,0.2624593716143012,False,False,False,False
-117.92,33.79,26,1877,2.8622,184300,4.516501650165017,0.22433321154548777,False,False,False,False
-117.91,33.79,22,2759,4.25,170300,4.493387589013225,0.238623500113199,False,False,False,False
-117.91,33.78,33,2223,4.0362,177900,5.100934579439253,0.20117259069256138,False,False,False,False
-117.93,33.78,28,2187,3.9018,182300,5.245508982035928,0.1872146118721461,False,False,False,False
-117.92,33.77,28,3282,3.522,190300,4.065241844769404,0.26563364692861097,False,False,False,False
-117.91,33.78,26,3596,3.045,184000,4.44364012409514,0.24133116127530835,False,False,False,False
-117.92,33.78,35,1065,3.4837,186500,4.672316384180791,0.19528415961305925,False,False,False,False
-117.95,33.78,9,2017,2.9726,133800,3.603448275862069,0.29130312412046155,False,False,False,False
-117.94,33.77,32,654,4.5052,170800,4.636363636363637,0.19887955182072828,False,False,False,False
-117.94,33.77,33,2235,3.2591,175900,4.128133704735376,0.2520242914979757,False,False,False,False
-117.94,33.78,11,1806,3.8056,171100,3.988919667590028,0.2586805555555556,False,False,False,False
-117.94,33.78,40,163,3.0125,166100,4.271428571428571,0.22742474916387959,False,False,False,False
-117.93,33.77,36,1842,4.5833,190700,5.627450980392157,0.18435223313272095,False,False,False,False
-117.96,33.78,26,1528,2.4931,236100,3.977653631284916,0.2607677902621723,False,False,False,False
-117.95,33.78,32,1376,3.7303,188500,4.315789473684211,0.24390243902439024,False,False,False,False
-117.95,33.77,38,1114,4.1917,181800,4.776699029126213,0.2086720867208672,False,False,False,False
-117.95,33.77,38,691,3.2632,180900,4.848039215686274,0.2487360970677452,False,False,False,False
-117.96,33.77,32,2777,4.1321,222800,4.975113122171946,0.20577535243292405,False,False,False,False
-117.97,33.77,20,1277,2.9414,162200,4.6776470588235295,0.21327967806841047,False,False,False,False
-117.97,33.77,25,856,2.7157,350000,3.7865497076023393,0.322007722007722,False,False,False,False
-117.97,33.77,22,1543,2.6618,179600,4.210131332082551,0.25623885918003564,False,False,False,False
-117.99,33.77,15,1617,3.4955,160900,3.7094474153297683,0.25516578567996157,False,False,False,False
-117.98,33.77,7,1576,3.6333,169800,4.094545454545455,0.2531083481349911,False,False,False,False
-117.97,33.76,18,1301,3.1771,194000,5.046070460704607,0.21428571428571427,False,False,False,False
-117.98,33.77,22,2034,4.0955,174200,4.888217522658611,0.20797280593325093,False,False,False,False
-117.98,33.76,29,1086,4.32,196900,4.788643533123029,0.20553359683794467,False,False,False,False
-117.97,33.76,28,901,4.7464,187500,4.714285714285714,0.19624819624819625,False,False,False,False
-117.96,33.76,24,1012,4.2813,189500,4.339869281045751,0.2183734939759036,False,False,False,False
-117.96,33.76,22,2126,3.7734,193900,4.781783681214422,0.22063492063492063,False,False,False,False
-117.96,33.75,14,1814,2.7986,176100,4.586837294332724,0.24352331606217617,False,False,False,False
-117.95,33.76,29,1703,4.1295,188000,5.332361516034985,0.2001093493712411,False,False,False,False
-117.94,33.76,27,1861,4.2386,184200,4.915851272015655,0.2014331210191083,False,False,False,False
-117.94,33.76,33,1233,3.7232,176200,4.353474320241692,0.2338653712699514,False,False,False,False
-117.95,33.76,24,3196,4.3512,191400,4.976100628930817,0.20525783619817997,False,False,False,False
-117.94,33.75,30,4480,4.015,186700,5.017142857142857,0.2074791192103265,False,False,False,False
